pitch,delta_pitch,atmo_density,h_speed,v_speed
0.2860041300455729,-0.052886962890625,0.1767322719097137,0.24731064771566091,-0.9913104231202944
0.28073255750868054,0.020060221354166668,0.180588811635971,0.2357346097281557,-1.0299620431676972
0.3008978949652778,0.025299072265625,0.1860569417476654,0.2181334812299835,-1.07997953761754
0.3142344156901042,0.027730305989583332,0.1905923336744308,0.2025638041675368,-1.117862734978329
0.322509765625,0.015638563368055556,0.1964440196752548,0.181860842164735,-1.1630862097529404
0.3266476101345486,0.015770806206597224,0.2007603347301483,0.16648658838252373,-1.1943838070551418
0.33110114203559027,0.013573540581597222,0.2055785357952118,0.14951206119049074,-1.2273672469773746
0.33391571044921875,0.003719753689236111,0.2106466144323349,0.1318524704197488,-1.2600331137615406
0.3334169175889757,-0.010175916883680556,0.2159758359193802,0.11345223527771452,-1.292268469472444
0.32816636827256945,-0.021870930989583332,0.2220849096775055,0.09247891025693628,-1.3265477074575787
0.32098626030815974,-0.018229166666666668,0.2265777438879013,0.07707703564444324,-1.3499152368988292
0.312015618218316,-0.051218668619791664,0.2319728434085846,0.05857842655910872,-1.3758993417556051
0.29792853461371527,-0.04716322157118055,0.2387522608041763,0.03541224650737675,-1.4051080785104944
0.28501875135633686,-0.04633924696180555,0.2452637553215026,0.014070580216286373,-1.4296625168601589
0.2755284627278646,-0.044152153862847224,0.2503874599933624,0.008879288761301108,-1.4467960013277552
0.2651668972439236,-0.034261067708333336,0.2563233077526092,0.026720019216295583,-1.4644877209804168
0.25577104356553826,-0.039601643880208336,0.2626935243606567,0.04791277191646065,-1.481184628313984
0.24341532389322917,-0.034444173177083336,0.2709200978279114,0.07523474484846278,-1.4996254097229107
0.23057963053385416,-0.037316216362847224,0.2795037031173706,0.10325170188479171,-1.5154641976810594
0.21209699842664934,-0.02349853515625,0.2909947633743286,0.1395832353420559,-1.5317233460531765
0.19778408474392362,-0.045020209418402776,0.301730751991272,0.1720199953707485,-1.541938197943862
0.18166910807291667,-0.040564643012152776,0.313202440738678,0.20462688818485378,-1.5476771278372643
0.15964677598741317,-0.059254964192708336,0.3254323303699493,0.23607035331030593,-1.550223651937246
0.15278778076171873,0.07045830620659722,0.3363645374774933,0.26258262855283493,-1.5559999565966833
0.2531989203559028,0.3226725260416667,0.3486741185188293,0.2896717532881124,-1.5701232897531314
0.3158021714952257,-0.2557203504774306,0.3608962595462799,0.2666845650854992,-1.5944348451559038
0.14958123101128473,-0.0787624782986111,0.3708628714084625,0.2267417384619578,-1.5950986861169645
0.021287367078993057,-0.06317138671875,0.3809923231601715,0.21366159051967556,-1.5924716004527406
0.11820068359375,0.7671000162760416,0.3904972970485687,0.20595577631107673,-1.6013427999311267
0.37003343370225694,0.3986138237847222,0.4007853865623474,0.1836018947995113,-1.6127398451765573
0.37431131998697914,-0.09659491644965278,0.4129246175289154,0.154249302833504,-1.6468497469860934
0.3092125786675347,-0.3720431857638889,0.424288272857666,0.1556568429909476,-1.66521168204628
0.16712171766493056,-0.3789503309461806,0.437476634979248,0.2028910155907589,-1.6504566244344174
0.05702701144748265,0.2566155327690972,0.4536222219467163,0.23870857388174732,-1.6276612183887345
0.3908893161349826,-0.396026611328125,0.4708283841609955,0.2661927300482507,-1.6477542676940093
0.08672824435763889,-0.5129564073350694,0.4896977245807647,0.2383224094926111,-1.6342061985076446
-0.07011505762736002,0.22927316029866537,0.5029435753822327,0.22535276752941688,-1.6175790335979752
0.12130194769965277,0.3380126953125,0.5159979462623596,0.21832897836233792,-1.598146904070276
0.22266116672092015,0.222076416015625,0.533283531665802,0.17531617978690459,-1.575179114125964
0.24428948296440972,-0.11610243055555555,0.5518563389778137,0.15139530223069964,-1.5566062810432628
0.19623819986979166,-0.07084825303819445,0.5688334703445435,0.1605425810834264,-1.5295147664303999
0.17423502604166666,-0.026811387803819444,0.5865922570228577,0.17838358731868179,-1.4983161213933174
0.16436530219184028,-0.019995795355902776,0.6015280485153198,0.19625064984182716,-1.4691555321778293
0.1480322943793403,-0.045735677083333336,0.6157408952713013,0.21323818892122554,-1.4410359090131717
0.1271241929796007,-0.08647664388020833,0.6285156607627869,0.22950336947534655,-1.4160264821962412
0.3843909369574653,0.5601942274305556,0.4740526378154754,0.488369662342502,-1.4762719118717953
0.28932630750868055,-0.8907368977864584,0.4828303456306457,0.44132254067517684,-1.4877625046238176
0.07844136555989584,-0.5913255479600694,0.4920258820056915,0.4180923437415902,-1.4797832493974554
0.06418423122829861,0.5151604546440972,0.5025810599327087,0.40673258224897446,-1.4799281759720053
0.2327667236328125,0.61883544921875,0.5116744637489319,0.4089387274917186,-1.4706406775299679
0.36005435519748263,0.4787360297309028,0.5205822587013245,0.4135323062617292,-1.485705802455182
0.38657362196180556,-0.222625732421875,0.5357983708381653,0.40477076928138234,-1.5299324681098352
0.35473836263020836,-0.0394287109375,0.5447218418121338,0.38514273191301057,-1.5474283816721792
0.3513917711046007,-0.008148193359375,0.5538472533226013,0.34847019721829087,-1.5608275686747544
0.3440556844075521,-0.07789442274305555,0.5631542205810547,0.3039606729830663,-1.5699268990539466
0.321390618218316,0.016228569878472224,0.5767041444778442,0.2765558837953696,-1.5856737210857144
0.33838314480251735,0.1430731879340278,0.5876041054725647,0.28991608816153025,-1.5994836307085656
0.39101036919487847,0.3956637912326389,0.5983781814575195,0.26080398539375743,-1.6168186724184594
0.4283959282769097,-0.17063395182291666,0.6102403998374939,0.24663999782569074,-1.6402725210806701
0.40635257297092015,0.05382961697048611,0.6204118132591248,0.2502136492055168,-1.6622700595564275
0.4571244981553819,0.1719428168402778,0.6350985765457153,0.2458113491581544,-1.6919628605846462
0.4471659342447917,-0.1738552517361111,0.6481317281723022,0.2430707428440177,-1.7213665061251826
0.3942259046766493,-0.18870374891493055,0.6643324494361877,0.2556381582178396,-1.7498509644861076
0.33253885904947916,-0.2535163031684028,0.6805830001831055,0.29647575754676686,-1.761681032186198
0.2321834988064236,-0.2692498101128472,0.699510395526886,0.3774462007814317,-1.739881231345855
0.1604524400499132,-0.07216389973958333,0.7141548991203308,0.4365764514178148,-1.698121103047369
0.297528076171875,1.0855611165364583,0.728785514831543,0.4821743499707647,-1.686303814604486
0.3280417548285591,-0.7234395345052084,0.7457031011581421,0.4659278784532187,-1.7047277788515571
0.10256500244140625,-0.5278218587239584,0.7661006450653076,0.46967987377404424,-1.6345735525222096
0.18625250922309028,0.8731519911024306,0.7838205695152283,0.49079406171433515,-1.5928110339163772
0.3139797634548611,0.5926242404513888,0.796266496181488,0.5041111671021073,-1.5918587857514566
0.4692721896701389,-0.6972724066840278,0.8139699101448059,0.4634846118002424,-1.62186205210363
0.29851175944010416,-0.4754876030815972,0.8296825885772705,0.37358581100130456,-1.6226445041282507
0.16255883110894095,-0.369415283203125,0.8464370965957642,0.29438170096662053,-1.5814603168757002
0.1485198974609375,0.6740044487847222,0.8625762462615967,0.25444774400995157,-1.557399869541188
0.34098069932725694,0.13377210828993055,0.8823456764221191,0.20023358832342994,-1.5454672354174497
0.4026014539930556,0.3723619249131944,0.8947561979293823,0.2085431935871037,-1.5608579131016043
0.3639136420355903,-0.3595309787326389,0.9133739471435548,0.21410340629398278,-1.5788970162991343
0.17132212320963539,-0.509002685546875,0.9359241724014282,0.26150079488475847,-1.5229107196427345
0.03982747395833333,0.07430352105034722,0.9542615413665771,0.299287247023428,-1.468280866269288
0.30447777642144097,0.9480624728732638,0.9703977108001708,0.3417000086605528,-1.4515072602706907
0.22519395616319443,-0.7888454861111112,0.9937357902526855,0.2740406588303808,-1.4478724888773842
0.06714579264322916,-0.6128336588541666,1.0085346698760986,0.2336729077898017,-1.4103442134008
-0.044679551654391816,-0.06442928314208984,1.020547866821289,0.22259693913334394,-1.3851995942563071
0.11390923394097222,0.6245286729600694,1.0340956449508667,0.21375413446659286,-1.364515254712983
0.07983127170138889,-0.12601725260416666,0.6458691954612732,0.2536925678602168,-1.3825429596190946
0.010899861653645834,-0.15913221571180555,0.6624853610992432,0.2653280875695978,-1.3543593431435554
-0.0291166173087226,-0.18076764212714302,0.6709762215614319,0.26311268277207955,-1.3425964630168947
-0.11062454647488067,-0.12408680386013454,0.6851701736450195,0.24763498512671187,-1.326164183175245
-0.18044026692708334,-0.15502421061197916,0.6976435780525208,0.230599906542826,-1.3120311286757906
-0.22485925886366098,-0.12140655517578125,0.7055052518844604,0.22442750742539871,-1.3025216014050107
-0.3071379131740994,-0.28547414143880206,0.7184281945228577,0.2332785418744803,-1.2971915285709203
-0.34255633884006076,0.35917748345269096,0.7312796711921692,0.24906989001219898,-1.3201886291606135
-0.26039320627848306,0.311332278781467,0.7403314113616943,0.24820801396037306,-1.330144331691861
-0.2592238108317057,-0.3389328850640191,0.7498443126678467,0.22695787294015488,-1.32085718316087
-0.38130217658148874,-0.4541982014973958,0.7613534331321716,0.16776564165945332,-1.3244824847547667
-0.39698910183376734,0.33198886447482634,0.7787855863571167,0.14998606437084455,-1.3619210247565214
-0.1945211410522461,0.23726357354058158,0.7961029410362244,0.2036540305405438,-1.3710003654069536
-0.30142996046278214,-0.18930435180664062,0.8151450753211975,0.2497652283364844,-1.3412817811691822
-0.3132295184665256,0.47786627875434035,0.8394059538841248,0.2755094328479218,-1.3753313903185072
-0.2644360860188802,-0.39649327596028644,0.8625667691230774,0.26120735527294325,-1.3440797199728294
-0.38825111389160155,-0.48392656114366317,0.8722161650657654,0.21800949324851052,-1.3474417062240214
-0.42742767333984377,0.46277618408203125,0.8847758769989014,0.20910960060071626,-1.3722051712452958
-0.3138324313693576,0.008900960286458334,0.9018385410308838,0.26270406594222556,-1.3767793770087635
-0.3544368108113607,-0.128334469265408,0.9168147444725036,0.3006652146805262,-1.3815933785774406
-0.30376743740505646,0.261717054578993,0.9307034015655518,0.30607013983305514,-1.3937707734527818
-0.272181150648329,-0.13565614488389754,0.9418517351150512,0.33156423950454356,-1.3849435591920027
-0.3779571533203125,-0.42634497748480904,0.9570001363754272,0.35957702459449686,-1.389727193893689
-0.28606605529785156,0.809708489312066,0.9740422368049622,0.28702346577693255,-1.3997074033312953
-0.1699914190504286,0.09498320685492621,0.9871364831924438,0.23923531694909778,-1.372721120245408
-0.1808289845784505,-0.2430292765299479,1.001076340675354,0.27197599421740803,-1.3352578431872628
-0.3501625484890408,-0.7716030544704862,1.0168274641036987,0.32656545029709183,-1.320171310978291
-0.2618851555718316,0.6993204752604166,1.0314000844955444,0.28599331046421494,-1.337131182970669
0.47445288764105903,-0.04742770724826389,0.141564592719078,0.34351426489311176,-0.25349236476283077
0.46541222466362847,-0.034403483072916664,0.1421846002340316,0.3415672410146486,-0.2860001067978158
0.45344645182291665,-0.03413221571180555,0.143272116780281,0.33810576082209287,-0.33857550559803506
0.44150577121310763,-0.025746663411458332,0.1445524990558624,0.3342562161104185,-0.39122605724071996
0.43516065809461807,-0.031161838107638888,0.1455156505107879,0.33163690175040417,-0.42631675397420854
0.4298809475368924,-0.023040771484375,0.1464123278856277,0.329433311433517,-0.45636623996872894
0.4255250718858507,-0.019551595052083332,0.1473757177591323,0.3272766683728124,-0.48638400323240866
0.4215508355034722,-0.014506022135416666,0.1485408842563629,0.32488757740736385,-0.5201147355193405
0.41813507080078127,-0.006846110026041667,0.1502313762903213,0.32169199589592307,-0.5650282788006158
0.4171815660264757,0.0030992296006944445,0.1523528546094894,0.31791780404014813,-0.6160700776320971
0.4195337931315104,0.015479193793402778,0.1542756557464599,0.3144946908704873,-0.658249817151121
0.4252404106987847,0.016326904296875,0.1566699743270874,0.3100608056424604,-0.7063926329659387
0.427880859375,0.002143012152777778,0.1584493070840835,0.30643902179053045,-0.7395220097552881
0.4263242933485243,-0.022203233506944444,0.1604747027158737,0.3018233732759362,-0.7748948628944105
0.41896650526258683,-0.06011623806423611,0.1623936295509338,0.2968230798790147,-0.8062945059734169
0.390838623046875,-0.1022067599826389,0.1652152687311172,0.28842338461654293,-0.8489649072433717
0.35643751356336806,-0.14106580946180555,0.1678870618343353,0.2800158119830339,-0.8857256441610001
0.32654910617404515,-0.12788221571180555,0.1701730489730835,0.27286747448309123,-0.9147459297254076
0.3031707763671875,-0.09549967447916667,0.172376349568367,0.2662144216114679,-0.9410194808250057
0.28463931613498267,-0.039967854817708336,0.1752588301897049,0.25783173677601484,-0.9732777049271285
0.2810892740885417,0.025566948784722224,0.1785984933376312,0.2482678854876876,-1.0081538082784538
0.2903784857855903,0.054758707682291664,0.1814664453268051,0.2397915131236017,-1.036290238770446
0.3020068698459201,0.04969957139756945,0.1843467503786087,0.23094806960312392,-1.0629978030378575
0.3104590521918403,0.03849962022569445,0.18687704205513,0.22303029634508373,-1.085320784563754
0.317997063530816,0.021107991536458332,0.1901022791862487,0.21279848159642975,-1.1125385036020772
0.32263946533203125,0.020172119140625,0.1932102441787719,0.20289493043269002,-1.1377252353226677
0.3266206529405382,0.018137613932291668,0.1967030614614486,0.19192906690372438,-1.1648975877741405
0.32953304714626735,0.008999294704861112,0.2002051472663879,0.18117886330717153,-1.1909462757466582
0.3306669447157118,-0.002170138888888889,0.2039909809827804,0.16980013728038082,-1.2177590675464534
0.32760874430338544,-0.02020263671875,0.2095863372087478,0.15341293003806936,-1.2548619888774388
0.3217091878255208,-0.03268771701388889,0.213916078209877,0.14119134326489777,-1.2814398442209767
0.3132592095269097,-0.040730794270833336,0.2184265404939651,0.12896287572584686,-1.307101498480265
0.3033396402994792,-0.037177191840277776,0.2229508757591247,0.11737157351595982,-1.3308310714702616
0.2924151950412327,-0.045569525824652776,0.2281833589076995,0.10520772973638506,-1.3559115959779922
0.2811481051974827,-0.04385036892361111,0.2336358428001403,0.09461215210955401,-1.3795650519835536
0.26876169840494796,-0.03699069552951389,0.2404743283987045,0.08556404288995952,-1.4059467232926084
0.2599765353732639,-0.029808892144097224,0.2466253936290741,0.08247487707196041,-1.4270098104090496
0.2520779079861111,-0.023993598090277776,0.2538665533065796,0.08547327084042303,-1.449076520866793
0.2474329630533854,-0.026078965928819444,0.2592352032661438,0.09185557016131436,-1.4637423670372387
0.24184010823567711,-0.022945827907986112,0.2656721472740173,0.1030527220971658,-1.4795873509404203
0.23689151340060763,-0.016862657335069444,0.2709395587444305,0.11425360323563652,-1.4912290733344695
0.2320036146375868,-0.029076470269097224,0.2765911221504211,0.12762598239429462,-1.502463318487695
0.22262946234809028,-0.030500623914930556,0.2851203680038452,0.14941153020147147,-1.5170663080544027
0.21383429633246528,-0.0426025390625,0.2919350862503052,0.16754018449881442,-1.5267686216996788
0.2053741455078125,-0.054328070746527776,0.2981650531291961,0.18430329145169796,-1.5341553308979443
0.19539438883463542,-0.05000474717881945,0.3045574128627777,0.20143858887821425,-1.5403326100298622
0.17903018527560763,-0.05328030056423611,0.3150089681148529,0.2287817775582828,-1.5475648818320407
0.17098337809244793,-0.0632968478732639,0.3203854262828827,0.24232231993851264,-1.550003883579282
0.1568267822265625,-0.046013726128472224,0.3287829458713531,0.26259222350010814,-1.5522458554299585
0.14717983669704862,-0.045450846354166664,0.3350065946578979,0.27685463229139656,-1.5527556068599322
0.13733147515190972,-0.043084038628472224,0.3416531085968017,0.29134712204934077,-1.5522604626626673
0.12632548014322917,-0.04360622829861111,0.3502955138683319,0.309116601169591,-1.5499627415390171
0.11811455620659722,-0.03850979275173611,0.3573512434959411,0.3238241923048298,-1.5463342764091408
0.10822940402560761,-0.051106770833333336,0.3640590608119964,0.3390531908649138,-1.5408760377560016
0.09242163764105903,-0.1238437228732639,0.3703027963638305,0.3513973534778345,-1.5348962997368447
0.05672403971354167,-0.036763509114583336,0.3787091374397278,0.3649320703358448,-1.5312842016236985
0.06825951470269098,0.04651217990451389,0.3824286162853241,0.3703562374220043,-1.533539675875715
0.15958285861545138,0.9158867730034722,0.3891525566577911,0.3877345662398938,-1.5406691924432878
0.4052342732747396,0.9914482964409722,0.3962918221950531,0.3958022290319119,-1.5611100338697192
0.31803961859809027,-0.8206448025173612,0.4047789871692657,0.36186825205007955,-1.5831022416629794
0.14032864040798612,-0.6986829969618056,0.4114035367965698,0.33868875716557534,-1.5809352084585633
-0.013821625709533691,-0.6777974764506022,0.418662965297699,0.3296502876052903,-1.57305181786249
-0.16818084716796872,-0.5728047688802084,0.4265607297420501,0.3207020547407256,-1.5645514278063999
0.47414093017578124,-0.03247409396701389,0.1410807520151138,0.34486795422120686,-0.2234933377918899
0.464691162109375,-0.030744764539930556,0.1417982131242752,0.34259075987802345,-0.2648735780905838
0.45802714029947916,-0.031758626302083336,0.1424514502286911,0.34041029744831824,-0.3000180160162677
0.4513329399956597,-0.018113878038194444,0.1432452499866485,0.3377854798357387,-0.3377090298058549
0.44677293565538195,-0.016669379340277776,0.1441063284873962,0.33502717673363736,-0.37417708691180307
0.44303775363498266,-0.011152479383680556,0.1450266689062118,0.3321979387874471,-0.409387600606873
0.44038492838541665,-0.008192274305555556,0.1460736244916916,0.3291792576661806,-0.44581983000107567
0.4390123155381944,-0.0027058919270833335,0.1471356451511383,0.3263995130949344,-0.47967546041087467
0.43886057535807294,0.003024631076388889,0.148239403963089,0.3237578357646331,-0.5122095847670057
0.4398569742838542,0.008029513888888888,0.1493771970272064,0.3212119349464799,-0.5434291816281899
0.44251573350694445,0.014539930555555556,0.1508435755968094,0.31810913944149977,-0.5808074834704698
0.4464703030056424,0.020802815755208332,0.1523138731718063,0.31512386261156433,-0.6156068075090869
0.45570237901475696,0.03862169053819445,0.1548285186290741,0.31011743871500214,-0.6701193708062785
0.4628655327690972,0.04049343532986111,0.1562452763319015,0.3072511021746136,-0.6985241336650134
0.4751451280381944,0.04932996961805555,0.1585402190685272,0.3023635124674233,-0.7416049473913147
0.48169420030381943,-0.006523980034722222,0.1602850258350372,0.2983123669668125,-0.7722355768304936
0.47291361490885414,-0.08674452039930555,0.1621955037117004,0.2933983356370595,-0.803898869600509
0.44456600613064234,-0.1390346950954861,0.1646044701337814,0.28629757443647647,-0.8412234708702144
0.39061109754774304,-0.1445956759982639,0.1679285615682602,0.27530706314745806,-0.8881404277486714
0.3574191623263889,-0.14097764756944445,0.1700416505336761,0.26816556033283395,-0.9152958455028092
0.32416364881727433,-0.11737060546875,0.1722448468208313,0.2609195274191052,-0.9417658188208243
0.29927215576171873,-0.09645250108506945,0.1746370792388916,0.2534405350276853,-0.9687686793686837
0.28131205240885415,-0.024339463975694444,0.177641361951828,0.24441285571521496,-1.00054448993639
0.2804938422309028,0.026624891493055556,0.1805799901485443,0.23559842030084974,-1.0297045361292663
0.2925299750434028,0.04469129774305555,0.1839895397424698,0.22481434117662147,-1.0614940132050514
0.3026445176866319,0.05022854275173611,0.1867448836565017,0.21564914573906027,-1.0857252456580648
0.313299560546875,0.036488850911458336,0.1900906413793563,0.2041548832094068,-1.1136232594946718
0.32083994547526046,0.017645941840277776,0.1942209750413894,0.1896295567373199,-1.146142418749775
0.32441507975260414,0.015719943576388888,0.1977566182613372,0.17703146976278017,-1.172655692686935
0.3279473198784722,0.0184326171875,0.2014386802911758,0.16394870763005148,-1.1990617206340046
0.3311954074435764,0.013990614149305556,0.2048389166593551,0.15198231297717135,-1.22238577689249
0.3340682983398438,0.005113389756944444,0.2095656841993332,0.1355095375290488,-1.2532245339781343
0.3343967013888889,-0.004574245876736111,0.2134175300598144,0.12220227064526734,-1.2770734024797357
0.3325961642795139,-0.012658013237847222,0.2174138873815536,0.1084829578621941,-1.3006053021081754
0.32873959011501735,-0.021175808376736112,0.2213900983333587,0.0948882275530713,-1.3227845349269478
0.32029130723741317,-0.024726019965277776,0.2267345041036605,0.07666891972693002,-1.3506421556890813
0.31127336290147567,-0.043785942925347224,0.2319522947072982,0.05894436527062339,-1.3756797407424202
0.30226915147569444,-0.054300944010416664,0.2366234064102172,0.04320384874157812,-1.3962394656119863
0.29292653401692714,-0.046671549479166664,0.2410642653703689,0.028612046174656177,-1.414107547993283
0.2836942884657118,-0.03762478298611111,0.2456438988447189,0.015199075367948654,-1.4309311582483892
0.2720062255859375,-0.04207017686631945,0.2524585127830505,0.01669023253514752,-1.4532363482147037
0.26443006727430557,-0.040140787760416664,0.2571630477905273,0.03074975638599645,-1.4669180690896886
